Prod:;Derivação;Mês;Código+Derivação;Processo;Classificação Insumos;Estágio;C. Custo;Produto;Deriv.;Descrição;a;Complemento;a2;Consumo Total;a3;U.M.;Custo Direto Unit.;CIF;a4;Custo Padrão;Entrada/Saída
CHPR0325B;030;01/12/2025;CHPR0325B-030;Levigada 3;Mistura;1000;2180;LPG01022;030;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;1;;M2;5,296986;0;;5,296986;Saída
CHPR0325B;030;01/11/2025;CHPR0325B-030;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;1,182;;M;5,94585;0;;7,027995;
CHPR0325B;030;01/12/2025;CHPR0325B-030;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;1,182;;M;10,30178;0;;12,176704;
CHPR0325C;020;01/11/2025;CHPR0325C-020;Levigada 3;Mistura;1000;2180;LPG01022;020;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;1;;M2;5,296986;0;;5,296986;Saída
CHPR0325C;020;01/12/2025;CHPR0325C-020;Levigada 3;Mistura;1000;2180;LPG01022;020;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;1;;M2;5,296986;0;;5,296986;Saída
CHPR0325C;020;01/11/2025;CHPR0325C-020;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;1,182;;M;5,94585;0;;7,027995;
CHPR0325C;020;01/12/2025;CHPR0325C-020;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;1,182;;M;10,30178;0;;12,176704;
CHPR0325C;030;01/11/2025;CHPR0325C-030;Levigada 3;Mistura;1000;2180;LPG01022;030;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;1;;M2;5,296986;0;;5,296986;Saída
CHPR0325C;030;01/12/2025;CHPR0325C-030;Levigada 3;Mistura;1000;2180;LPG01022;030;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;1;;M2;5,296986;0;;5,296986;Saída
CHPR0325C;030;01/11/2025;CHPR0325C-030;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;1,182;;M;5,94585;0;;7,027995;
CHPR0325C;030;01/12/2025;CHPR0325C-030;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;1,182;;M;10,30178;0;;12,176704;
CHPR0325D;020;01/11/2025;CHPR0325D-020;Levigada 3;Mistura;1000;2180;LPG01022;020;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;1;;M2;5,296986;0;;5,296986;Saída
CHPR0325D;020;01/12/2025;CHPR0325D-020;Levigada 3;Mistura;1000;2180;LPG01022;020;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;1;;M2;5,296986;0;;5,296986;Saída
CHPR0325D;020;01/11/2025;CHPR0325D-020;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;1,182;;M;5,94585;0;;7,027995;
CHPR0325D;020;01/12/2025;CHPR0325D-020;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;1,182;;M;10,30178;0;;12,176704;
CHPR0325D;030;01/11/2025;CHPR0325D-030;Levigada 3;Mistura;1000;2180;LPG01022;030;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;1;;M2;5,296986;0;;5,296986;Saída
CHPR0325D;030;01/12/2025;CHPR0325D-030;Levigada 3;Mistura;1000;2180;LPG01022;030;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;1;;M2;5,296986;0;;5,296986;Saída
CHPR0325D;030;01/11/2025;CHPR0325D-030;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;1,182;;M;5,94585;0;;7,027995;
CHPR0325D;030;01/12/2025;CHPR0325D-030;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;1,182;;M;10,30178;0;;12,176704;
CHPR0328A;020;01/11/2025;CHPR0328A-020;Levigada 3;Mistura;1000;2180;LPG01022;020;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;1;;M2;5,296986;0;;5,296986;Saída
CHPR0328A;020;01/12/2025;CHPR0328A-020;Levigada 3;Mistura;1000;2180;LPG01022;020;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;1;;M2;5,296986;0;;5,296986;Saída
CHPR0328A;020;01/11/2025;CHPR0328A-020;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;1,062;;M;5,94585;0;;6,314493;
CHPR0328A;020;01/12/2025;CHPR0328A-020;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;1,062;;M;10,30178;0;;10,94049;
CHPR0328A;030;01/11/2025;CHPR0328A-030;Levigada 3;Mistura;1000;2180;LPG01022;030;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;1;;M2;5,296986;0;;5,296986;Saída
CHPR0328A;030;01/12/2025;CHPR0328A-030;Levigada 3;Mistura;1000;2180;LPG01022;030;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;1;;M2;5,296986;0;;5,296986;Saída
CHPR0328A;030;01/11/2025;CHPR0328A-030;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;1,062;;M;5,94585;0;;6,314493;
CHPR0328A;030;01/12/2025;CHPR0328A-030;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;1,062;;M;10,30178;0;;10,94049;
CHPR0328B;020;01/11/2025;CHPR0328B-020;Levigada 3;Mistura;1000;2180;LPG01022;020;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;1;;M2;5,296986;0;;5,296986;Saída
CHPR0328B;020;01/12/2025;CHPR0328B-020;Levigada 3;Mistura;1000;2180;LPG01022;020;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;1;;M2;5,296986;0;;5,296986;Saída
CHPR0328B;020;01/11/2025;CHPR0328B-020;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;1,062;;M;5,94585;0;;6,314493;
CHPR0328B;020;01/12/2025;CHPR0328B-020;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;1,062;;M;10,30178;0;;10,94049;
CHPR0328B;030;01/11/2025;CHPR0328B-030;Levigada 3;Mistura;1000;2180;LPG01022;030;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;1;;M2;5,296986;0;;5,296986;Saída
CHPR0328B;030;01/12/2025;CHPR0328B-030;Levigada 3;Mistura;1000;2180;LPG01022;030;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;1;;M2;5,296986;0;;5,296986;Saída
CHPR0328B;030;01/11/2025;CHPR0328B-030;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;1,062;;M;5,94585;0;;6,314493;
CHPR0328B;030;01/12/2025;CHPR0328B-030;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;1,062;;M;10,30178;0;;10,94049;
CHPR0328C;020;01/11/2025;CHPR0328C-020;Levigada 3;Mistura;1000;2180;LPG01022;020;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;1;;M2;5,296986;0;;5,296986;Saída
CHPR0328C;020;01/12/2025;CHPR0328C-020;Levigada 3;Mistura;1000;2180;LPG01022;020;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;1;;M2;5,296986;0;;5,296986;Saída
CHPR0328C;020;01/11/2025;CHPR0328C-020;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;1,062;;M;5,94585;0;;6,314493;
CHPR0328C;020;01/12/2025;CHPR0328C-020;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;1,062;;M;10,30178;0;;10,94049;
CHPR0328C;030;01/11/2025;CHPR0328C-030;Levigada 3;Mistura;1000;2180;LPG01022;030;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;1;;M2;5,296986;0;;5,296986;Saída
CHPR0328C;030;01/12/2025;CHPR0328C-030;Levigada 3;Mistura;1000;2180;LPG01022;030;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;1;;M2;5,296986;0;;5,296986;Saída
CHPR0328C;030;01/11/2025;CHPR0328C-030;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;1,062;;M;5,94585;0;;6,314493;
CHPR0328C;030;01/12/2025;CHPR0328C-030;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;1,062;;M;10,30178;0;;10,94049;
CHPR0328D;020;01/11/2025;CHPR0328D-020;Levigada 3;Mistura;1000;2180;LPG01022;020;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;1;;M2;5,296986;0;;5,296986;Saída
CHPR0328D;020;01/12/2025;CHPR0328D-020;Levigada 3;Mistura;1000;2180;LPG01022;020;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;1;;M2;5,296986;0;;5,296986;Saída
CHPR0328D;020;01/11/2025;CHPR0328D-020;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;1,062;;M;5,94585;0;;6,314493;
CHPR0328D;020;01/12/2025;CHPR0328D-020;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;1,062;;M;10,30178;0;;10,94049;
CHPR0328D;030;01/11/2025;CHPR0328D-030;Levigada 3;Mistura;1000;2180;LPG01022;030;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;1;;M2;5,296986;0;;5,296986;Saída
CHPR0328D;030;01/12/2025;CHPR0328D-030;Levigada 3;Mistura;1000;2180;LPG01022;030;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO QUARTZITO;;1;;M2;5,296986;0;;5,296986;Saída
CHPR0328D;030;01/11/2025;CHPR0328D-030;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;1,062;;M;5,94585;0;;6,314493;
CHPR0328D;030;01/12/2025;CHPR0328D-030;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;1,062;;M;10,30178;0;;10,94049;
CHPR0329A;020;01/11/2025;CHPR0329A-020;Levigada 3;Mistura;1000;2180;LPG01027;020;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;1;;M2;2,855723;0;;2,855723;Saída
CHPR0329A;020;01/12/2025;CHPR0329A-020;Levigada 3;Mistura;1000;2180;LPG01027;020;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;1;;M2;2,844822;0;;2,844822;Saída
CHPR0329A;020;01/11/2025;CHPR0329A-020;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,696;;M;5,945851;0;;4,138312;
CHPR0329A;020;01/12/2025;CHPR0329A-020;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,696;;M;10,30178;0;;7,170039;
CHPR0329A;030;01/11/2025;CHPR0329A-030;Levigada 3;Mistura;1000;2180;LPG01027;030;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;1;;M2;2,855723;0;;2,855723;Saída
CHPR0329A;030;01/12/2025;CHPR0329A-030;Levigada 3;Mistura;1000;2180;LPG01027;030;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;1;;M2;2,844822;0;;2,844822;Saída
CHPR0329A;030;01/11/2025;CHPR0329A-030;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,696;;M;5,945851;0;;4,138312;
CHPR0329A;030;01/12/2025;CHPR0329A-030;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,696;;M;10,30178;0;;7,170039;
CHPR0329B;020;01/11/2025;CHPR0329B-020;Levigada 3;Mistura;1000;2180;LPG01027;020;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;1;;M2;2,855723;0;;2,855723;Saída
CHPR0329B;020;01/12/2025;CHPR0329B-020;Levigada 3;Mistura;1000;2180;LPG01027;020;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;1;;M2;2,844822;0;;2,844822;Saída
CHPR0329B;020;01/11/2025;CHPR0329B-020;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,696;;M;5,945851;0;;4,138312;
CHPR0329B;020;01/12/2025;CHPR0329B-020;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,696;;M;10,30178;0;;7,170039;
CHPR0329B;030;01/11/2025;CHPR0329B-030;Levigada 3;Mistura;1000;2180;LPG01027;030;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;1;;M2;2,855723;0;;2,855723;Saída
CHPR0329B;030;01/12/2025;CHPR0329B-030;Levigada 3;Mistura;1000;2180;LPG01027;030;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;1;;M2;2,844822;0;;2,844822;Saída
CHPR0329B;030;01/11/2025;CHPR0329B-030;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,696;;M;5,945851;0;;4,138312;
CHPR0329B;030;01/12/2025;CHPR0329B-030;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,696;;M;10,30178;0;;7,170039;
CHPR0329C;020;01/11/2025;CHPR0329C-020;Levigada 3;Mistura;1000;2180;LPG01027;020;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;1;;M2;2,855723;0;;2,855723;Saída
CHPR0329C;020;01/12/2025;CHPR0329C-020;Levigada 3;Mistura;1000;2180;LPG01027;020;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;1;;M2;2,844822;0;;2,844822;Saída
CHPR0329C;020;01/11/2025;CHPR0329C-020;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,696;;M;5,945851;0;;4,138312;
CHPR0329C;020;01/12/2025;CHPR0329C-020;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,696;;M;10,30178;0;;7,170039;
CHPR0329C;030;01/11/2025;CHPR0329C-030;Levigada 3;Mistura;1000;2180;LPG01027;030;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;1;;M2;2,855723;0;;2,855723;Saída
CHPR0329C;030;01/12/2025;CHPR0329C-030;Levigada 3;Mistura;1000;2180;LPG01027;030;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;1;;M2;2,844822;0;;2,844822;Saída
CHPR0329C;030;01/11/2025;CHPR0329C-030;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,696;;M;5,945851;0;;4,138312;
CHPR0329C;030;01/12/2025;CHPR0329C-030;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,696;;M;10,30178;0;;7,170039;
CHPR0329D;020;01/11/2025;CHPR0329D-020;Levigada 3;Mistura;1000;2180;LPG01027;020;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;1;;M2;2,855723;0;;2,855723;Saída
CHPR0329D;020;01/12/2025;CHPR0329D-020;Levigada 3;Mistura;1000;2180;LPG01027;020;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;1;;M2;2,844822;0;;2,844822;Saída
CHPR0329D;020;01/11/2025;CHPR0329D-020;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,696;;M;5,945851;0;;4,138312;
CHPR0329D;020;01/12/2025;CHPR0329D-020;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,696;;M;10,30178;0;;7,170039;
CHPR0329D;030;01/11/2025;CHPR0329D-030;Levigada 3;Mistura;1000;2180;LPG01027;030;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;1;;M2;2,855723;0;;2,855723;Saída
CHPR0329D;030;01/12/2025;CHPR0329D-030;Levigada 3;Mistura;1000;2180;LPG01027;030;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;1;;M2;2,844822;0;;2,844822;Saída
CHPR0329D;030;01/11/2025;CHPR0329D-030;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,696;;M;5,945851;0;;4,138312;
CHPR0329D;030;01/12/2025;CHPR0329D-030;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,696;;M;10,30178;0;;7,170039;
CHPR0330A;020;01/11/2025;CHPR0330A-020;Levigada 3;Mistura;1000;2180;LPG01027;020;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;1;;M2;2,855723;0;;2,855723;Saída
CHPR0330A;020;01/12/2025;CHPR0330A-020;Levigada 3;Mistura;1000;2180;LPG01027;020;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;1;;M2;2,844822;0;;2,844822;Saída
CHPR0330A;020;01/11/2025;CHPR0330A-020;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,606;;M;5,94585;0;;3,603185;
CHPR0330A;020;01/12/2025;CHPR0330A-020;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,606;;M;10,301781;0;;6,242879;
CHPR0330A;030;01/11/2025;CHPR0330A-030;Levigada 3;Mistura;1000;2180;LPG01027;030;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;1;;M2;2,855723;0;;2,855723;Saída
CHPR0330A;030;01/12/2025;CHPR0330A-030;Levigada 3;Mistura;1000;2180;LPG01027;030;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;1;;M2;2,844822;0;;2,844822;Saída
CHPR0330A;030;01/11/2025;CHPR0330A-030;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,606;;M;5,94585;0;;3,603185;
CHPR0330A;030;01/12/2025;CHPR0330A-030;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,606;;M;10,301781;0;;6,242879;
CHPR0330B;020;01/11/2025;CHPR0330B-020;Levigada 3;Mistura;1000;2180;LPG01027;020;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;1;;M2;2,855723;0;;2,855723;Saída
CHPR0330B;020;01/12/2025;CHPR0330B-020;Levigada 3;Mistura;1000;2180;LPG01027;020;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;1;;M2;2,844822;0;;2,844822;Saída
CHPR0330B;020;01/11/2025;CHPR0330B-020;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,606;;M;5,94585;0;;3,603185;
CHPR0330B;020;01/12/2025;CHPR0330B-020;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,606;;M;10,301781;0;;6,242879;
CHPR0330B;030;01/11/2025;CHPR0330B-030;Levigada 3;Mistura;1000;2180;LPG01027;030;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;1;;M2;2,855723;0;;2,855723;Saída
CHPR0330B;030;01/12/2025;CHPR0330B-030;Levigada 3;Mistura;1000;2180;LPG01027;030;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;1;;M2;2,844822;0;;2,844822;Saída
CHPR0330B;030;01/11/2025;CHPR0330B-030;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,606;;M;5,94585;0;;3,603185;
CHPR0330B;030;01/12/2025;CHPR0330B-030;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,606;;M;10,301781;0;;6,242879;
CHPR0330C;020;01/11/2025;CHPR0330C-020;Levigada 3;Mistura;1000;2180;LPG01027;020;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;1;;M2;2,855723;0;;2,855723;Saída
CHPR0330C;020;01/12/2025;CHPR0330C-020;Levigada 3;Mistura;1000;2180;LPG01027;020;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;1;;M2;2,844822;0;;2,844822;Saída
CHPR0330C;020;01/11/2025;CHPR0330C-020;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,606;;M;5,94585;0;;3,603185;
CHPR0330C;020;01/12/2025;CHPR0330C-020;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,606;;M;10,301781;0;;6,242879;
CHPR0330C;030;01/11/2025;CHPR0330C-030;Levigada 3;Mistura;1000;2180;LPG01027;030;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;1;;M2;2,855723;0;;2,855723;Saída
CHPR0330C;030;01/12/2025;CHPR0330C-030;Levigada 3;Mistura;1000;2180;LPG01027;030;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;1;;M2;2,844822;0;;2,844822;Saída
CHPR0330C;030;01/11/2025;CHPR0330C-030;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,606;;M;5,94585;0;;3,603185;
CHPR0330C;030;01/12/2025;CHPR0330C-030;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,606;;M;10,301781;0;;6,242879;
CHPR0330D;020;01/11/2025;CHPR0330D-020;Levigada 3;Mistura;1000;2180;LPG01027;020;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;1;;M2;2,855723;0;;2,855723;Saída
CHPR0330D;020;01/12/2025;CHPR0330D-020;Levigada 3;Mistura;1000;2180;LPG01027;020;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;1;;M2;2,844822;0;;2,844822;Saída
CHPR0330D;020;01/11/2025;CHPR0330D-020;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,606;;M;5,94585;0;;3,603185;
CHPR0330D;020;01/12/2025;CHPR0330D-020;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,606;;M;10,301781;0;;6,242879;
CHPR0330D;030;01/11/2025;CHPR0330D-030;Levigada 3;Mistura;1000;2180;LPG01027;030;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;1;;M2;2,855723;0;;2,855723;Saída
CHPR0330D;030;01/12/2025;CHPR0330D-030;Levigada 3;Mistura;1000;2180;LPG01027;030;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;1;;M2;2,844822;0;;2,844822;Saída
CHPR0330D;030;01/11/2025;CHPR0330D-030;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,606;;M;5,94585;0;;3,603185;
CHPR0330D;030;01/12/2025;CHPR0330D-030;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,606;;M;10,301781;0;;6,242879;
CHPR0334A;020;01/11/2025;CHPR0334A-020;Levigada 3;Mistura;1000;2180;LPG01027;020;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;1;;M2;2,855723;0;;2,855723;Saída
CHPR0334A;020;01/12/2025;CHPR0334A-020;Levigada 3;Mistura;1000;2180;LPG01027;020;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;1;;M2;2,844822;0;;2,844822;Saída
CHPR0334A;020;01/11/2025;CHPR0334A-020;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,726;;M;5,94585;0;;4,316687;
CHPR0334A;020;01/12/2025;CHPR0334A-020;Levigada 3;MOD;1000;910;;;PO-02 - Linha de Polimento Breton;;;;0,726;;M;10,30178;0;;7,479092;
CHPR0334A;030;01/11/2025;CHPR0334A-030;Levigada 3;Mistura;1000;2180;LPG01027;030;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;1;;M2;2,855723;0;;2,855723;Saída
CHPR0334A;030;01/12/2025;CHPR0334A-030;Levigada 3;Mistura;1000;2180;LPG01027;030;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;LINHA DE POLIMENTO 01 LEVIGAR RESINADO;;1;;M2;2,844822;0;;2,844822;Saída
